index,car_id,problem_category
11140,141430,latches/locks/linkages
11149,188509,fuel/propulsion system
11169,139110,seats
11184,273728,engine
11186,152419,vehicle speed control
11188,177759,power train
11191,229268,visibility
11193,41110,electrical system
11194,291782,fuel/propulsion system
11211,34112,engine
11220,278635,structure
11221,169403,electrical system
11230,133981,electrical system
11237,158240,fuel system
11249,268914,visibility/wiper
11256,141445,engine
11261,252465,electrical system
11281,264406,electrical system
11288,210468,electrical system
11297,159860,visibility/wiper
11301,284859,steering
11308,281899,engine
11324,70130,fuel/propulsion system
11338,57887,back over prevention
11345,284303,electrical system
11356,59236,visibility/wiper
11360,137648,electrical system
11379,234823,forward collision avoidance
11387,61806,fuel/propulsion system
11394,68180,engine
11400,214304,forward collision avoidance
11413,186154,structure
11414,232569,fuel system
11417,39037,engine
11439,129028,visibility
11448,246938,engine and engine cooling
11453,262198,electrical system
11466,36484,power train
11472,201337,service brakes
11474,97598,fuel system
11475,134677,electrical system
11493,114818,electrical system
11517,193914,exterior lighting
11538,38465,electrical system
11542,225515,power train
11545,84670,air bags
11549,249041,forward collision avoidance
11551,241309,power train
11567,87973,power train
11579,32495,latches/locks/linkages
11590,268877,electrical system
11595,274020,power train
11596,106918,engine and engine cooling
11603,163769,forward collision avoidance
11612,271340,power train
11617,276295,electrical system
11618,163882,engine
11619,65596,vehicle speed control
11628,11956,service brakes
11643,282067,air bags
11662,108714,forward collision avoidance
11675,191383,electrical system
11677,38914,fuel/propulsion system
11678,271266,engine
11697,216915,power train
11703,186482,power train
11704,145203,service brakes
11741,231072,engine
11756,152472,power train
11763,176949,fuel/propulsion system
11770,65774,structure
11786,104728,air bags
11791,94486,steering
11800,54518,steering
11802,251846,steering
11805,74487,engine
11815,159940,engine and engine cooling
11835,294048,structure
11857,181019,power train
11878,106134,engine
11885,214224,visibility
11888,249658,engine
11897,25469,electrical system
11929,281888,electrical system
11935,37533,electrical system
11936,1804,forward collision avoidance
11946,12703,engine and engine cooling
11949,250681,fuel/propulsion system
11953,58298,engine
11961,9000,power train
11973,88966,power train
11980,276502,electrical system
11988,130876,vehicle speed control
12018,256140,forward collision avoidance
12035,131470,fuel/propulsion system
12047,64377,power train
12074,264804,service brakes
12077,195538,engine and engine cooling
12078,250150,visibility/wiper
12081,140802,steering
12086,135998,engine and engine cooling
12103,209080,power train
12110,29310,seats
12116,113618,seats
12117,199697,structure
12122,102127,fuel system
12129,253160,lane departure
12138,246741,engine
12148,160730,engine
12156,212298,electrical system
12176,184736,fuel system
12185,143614,forward collision avoidance
12186,259928,power train
12201,140697,seat belts
12204,89803,steering
12206,204585,seat belts
12209,205382,service brakes
12236,213412,tires
12244,212348,power train
12257,89887,engine
12265,2995,air bags
12266,131528,structure
12270,163394,structure
12272,117474,power train
12278,190300,forward collision avoidance
12290,141055,engine
12292,149886,visibility/wiper
12298,81870,engine and engine cooling
12299,229208,electrical system
12303,29950,exterior lighting
12311,54105,visibility/wiper
12314,213332,structure
12315,146873,engine
12339,56000,service brakes
12341,100241,electrical system
12343,18588,back over prevention
12353,81607,electrical system
12372,236393,fuel system
12379,158778,air bags
12384,146072,air bags
12403,7942,electrical system
12429,13647,electrical system
12455,109056,power train
12471,233386,fuel system
12494,287584,engine
12499,21109,electrical system
12505,15719,seats
12507,111151,seats
12509,38621,electrical system
12513,242320,power train
12515,120049,engine
12523,190404,electrical system
12527,72448,power train
12529,239517,vehicle speed control
12535,41350,power train
12538,277543,structure
12539,246520,air bags
12540,43635,electrical system
12541,172025,service brakes
12551,161348,vehicle speed control
12552,142073,electrical system
12563,72770,service brakes
12568,71868,engine
12584,131321,engine
12588,71686,electrical system
12589,138309,engine
12593,281957,engine
12602,122161,structure
12606,47751,engine
12610,16862,air bags
12626,35936,engine
12629,182001,engine
12646,214105,visibility
12649,113166,power train
12664,137528,electrical system
12667,86321,forward collision avoidance
12676,139369,steering
12690,240622,power train
12693,72062,engine
12694,15760,structure
12698,180521,power train
12701,280873,structure
12711,13953,engine
12719,180879,fuel system
12740,122683,power train
12749,169630,suspension
12752,217682,power train
12756,79752,engine and engine cooling
12762,59908,electrical system
12768,83906,electrical system
12769,171511,engine
12777,227998,air bags
12785,220732,engine
12788,99305,engine
12791,178749,visibility/wiper
12801,277942,electrical system
12803,74605,exterior lighting
12812,160139,engine and engine cooling
12814,247247,electrical system
12815,40216,air bags
12820,46944,electrical system
12822,43444,tires
12824,166231,power train
12826,147905,exterior lighting
12844,262360,electrical system
12851,263761,power train
12857,107513,exterior lighting
12858,245338,vehicle speed control
12864,169028,forward collision avoidance
12865,20185,fuel system
12874,294843,engine
12883,163143,engine
12888,113467,engine and engine cooling
12910,71880,service brakes
12912,74752,electrical system
12924,275932,engine and engine cooling
12940,286743,engine
12946,298736,service brakes
12950,149623,vehicle speed control
12952,170079,power train
12958,172554,power train
12964,148386,fuel/propulsion system
12978,131369,vehicle speed control
12984,144028,visibility/wiper
12987,194440,air bags
13015,97259,vehicle speed control
13017,218399,visibility/wiper
13027,87972,engine
13028,242296,power train
13034,147765,engine
13041,31863,fuel/propulsion system
13064,82190,power train
13076,205937,service brakes
13081,93861,forward collision avoidance
13084,33103,structure
13103,172528,power train
13111,216943,suspension
13114,48484,electrical system
13117,238349,back over prevention
13119,80494,power train
13123,253558,electrical system
13130,248055,visibility/wiper
13136,80596,service brakes
13137,58291,power train
13144,298165,engine
13146,256407,latches/locks/linkages
13151,280411,steering
13156,3751,structure
13160,277648,seat belts
13168,126026,power train
13183,41182,service brakes
13186,124421,forward collision avoidance
13207,20551,steering
13225,106785,steering
13227,78252,electrical system
13243,171271,fuel/propulsion system
13265,204100,engine
13279,165619,engine and engine cooling
13291,296491,electrical system
13310,131683,air bags
13318,269048,structure
13326,252915,fuel system
13331,272225,electrical system
13334,28976,steering
13348,233825,exterior lighting
13364,269961,service brakes
13378,170834,electrical system
13384,38597,steering
13387,200449,power train
13394,223843,steering
13398,19135,vehicle speed control
13407,169550,air bags
13417,16116,electrical system
13418,282218,steering
13423,171997,power train
13425,259837,forward collision avoidance
13450,237638,tires
13457,221610,steering
13465,233087,service brakes
13467,184879,service brakes
13482,217886,steering
13488,275208,suspension
13493,190670,service brakes
13494,230076,service brakes
13506,265966,air bags
13509,210602,wheels
13512,193561,power train
13523,57277,suspension
13526,62170,service brakes
13530,109587,electrical system
13550,73975,fuel/propulsion system
13554,27482,power train
13574,185661,electrical system
13592,7872,engine
13614,155527,vehicle speed control
13616,84016,steering
13617,135488,engine
13622,66547,electrical system
13629,35604,visibility/wiper
13633,34310,vehicle speed control
13648,167167,electrical system
13655,206801,vehicle speed control
13666,177205,steering
13674,42936,engine
13675,101560,steering
13676,127905,structure
13678,41278,air bags
13681,218927,service brakes
13682,21998,seat belts
13705,285909,suspension
13714,168641,engine
13716,119118,tires
13723,294341,seat belts
13727,175305,service brakes
13731,25950,steering
13733,215557,power train
13734,91902,seats
13740,47812,structure
13741,180160,structure
13742,134590,power train
13749,110359,electrical system
13752,246645,power train
13755,31948,electrical system
13784,156362,exterior lighting
13791,188483,structure
13798,172686,engine
13813,61925,electrical system
13825,73682,service brakes
13837,159382,electrical system
13842,90893,engine
13848,39884,steering
13850,183361,fuel system
13851,65086,engine
13852,181008,engine
13857,111348,steering
13858,148480,service brakes
13864,35544,electrical system
13865,241424,engine
13866,24617,service brakes
13870,46630,electrical system
13873,220490,engine and engine cooling
13885,62637,air bags
13893,19082,power train
13895,245820,power train
13898,158461,service brakes
13903,218960,engine
13905,224176,fuel/propulsion system
13908,270142,structure
13914,194357,fuel/propulsion system
13919,251735,service brakes
13925,42541,air bags
13929,293888,steering
13942,80034,electrical system
13953,218610,structure
13992,195746,engine and engine cooling
14003,32930,power train
14018,125894,engine
14022,297371,service brakes
14024,123412,structure
14033,21479,steering
14034,236760,electrical system
14040,58351,electrical system
14043,93337,wheels
14064,290921,engine
14066,120719,service brakes
14076,114068,engine
14078,78549,engine
14081,298248,visibility/wiper
14084,263997,lane departure
14090,181722,fuel/propulsion system
14095,141541,exterior lighting
14096,215278,power train
14102,165163,electrical system
14127,242373,fuel system
14131,163524,steering
14139,275386,engine
14143,13396,forward collision avoidance
14173,163344,electrical system
14174,264079,visibility/wiper
14189,266636,electrical system
14197,286895,electrical system
14200,24178,electrical system
14210,70135,engine
14220,264293,electrical system
14226,76214,structure
14234,163227,power train
14236,28315,steering
14248,273614,electrical system
14256,132078,engine and engine cooling
14260,124545,visibility/wiper
14262,167091,vehicle speed control
14269,150434,power train
14270,78879,engine
14283,240314,power train
14285,188072,visibility/wiper
14309,202873,service brakes
14318,252814,fuel system
14321,280559,engine
14326,227673,visibility/wiper
14327,238489,structure
14328,3535,service brakes
14333,217974,electrical system
14334,269981,engine
14337,59988,electrical system
14339,218204,engine
14351,66888,air bags
14354,144787,electrical system
14370,114338,electrical system
14386,186729,engine
14387,209392,electrical system
14389,89174,service brakes
14404,288291,power train
14406,194485,forward collision avoidance
14408,296074,engine
14411,62328,forward collision avoidance
14414,87759,visibility/wiper
14451,58815,steering
14454,192259,electrical system
14455,255417,fuel/propulsion system
14469,124577,vehicle speed control
14494,178114,exterior lighting
14496,108431,service brakes
