index,car_id,problem_category
1408,11287,electrical system
1409,196917,power train
1410,29335,engine
1411,282258,engine
1412,182915,service brakes
1413,243091,engine
1414,196953,engine and engine cooling
1415,45840,lane departure
1416,202661,power train
1417,91780,electrical system
1418,119801,engine and engine cooling
1419,247427,structure
1420,287478,air bags
1421,54141,service brakes
1422,113247,vehicle speed control
1423,140052,vehicle speed control
1424,20259,fuel/propulsion system
1425,146994,engine and engine cooling
1426,246902,engine
1427,273626,steering
1428,247555,visibility/wiper
1429,145654,power train
1430,260492,suspension
1431,144191,exterior lighting
1432,127408,air bags
1433,149062,power train
1434,175290,electrical system
1435,9630,engine
1436,297263,engine
1437,9328,engine
1438,43240,power train
1439,135875,engine
1440,226008,engine
1441,2044,vehicle speed control
1442,209435,engine
1443,80225,engine
1444,50886,electrical system
1445,207788,air bags
1446,299615,steering
1447,6147,air bags
1448,116304,structure
1449,144891,power train
1450,51364,engine
1451,248875,engine
1452,11067,exterior lighting
1453,100072,service brakes
1454,3550,visibility/wiper
1455,167232,electrical system
1456,80681,electrical system
1457,46170,engine and engine cooling
1458,75347,power train
1459,10391,seats
1460,41909,fuel system
1461,115232,vehicle speed control
1462,298486,exterior lighting
1463,191630,electrical system
1464,267576,exterior lighting
1465,225751,air bags
1466,253933,service brakes
1467,14151,fuel system
1468,30095,engine
1469,152174,power train
1470,5418,visibility/wiper
1471,146480,fuel/propulsion system
1472,199144,power train
1473,85134,service brakes
1474,72837,engine
1475,13582,electrical system
1476,149815,electrical system
1477,202974,fuel system
1478,61804,electrical system
1479,96489,electrical system
1480,59834,service brakes
1481,235079,engine
1482,52712,latches/locks/linkages
1483,49484,tires
1484,277721,seat belts
1485,294452,engine
1486,17692,electrical system
1487,111795,electrical system
1488,146234,power train
1489,221659,power train
1490,252632,engine
1491,254694,power train
1492,184167,engine and engine cooling
1493,36672,engine
1494,185008,fuel system
1495,211289,air bags
1496,182577,engine
1497,131689,power train
1498,31541,engine
1499,69263,engine
1500,111000,structure
1501,177526,electrical system
1502,241726,engine and engine cooling
1503,130341,engine
1504,290577,structure
1505,210629,fuel/propulsion system
1506,166551,suspension
1507,286184,engine
1508,126007,forward collision avoidance
1509,261629,electrical system
1510,270789,steering
1511,86579,power train
1512,204292,electrical system
1513,191065,power train
1514,106378,steering
1515,16824,electrical system
1516,187135,electrical system
1517,246633,structure
1518,111662,electrical system
1519,243078,seat belts
1520,75046,fuel/propulsion system
1521,288437,steering
1522,118202,wheels
1523,33023,air bags
1524,12577,back over prevention
1525,125271,exterior lighting
1526,154812,forward collision avoidance
1527,296750,power train
1528,297085,steering
1529,202111,air bags
1530,212392,fuel/propulsion system
1531,233938,exterior lighting
1532,272920,wheels
1533,121302,electrical system
1534,207732,electrical system
1535,36462,power train
1536,280866,engine and engine cooling
1537,284409,service brakes
1538,293463,power train
1539,13834,engine
1540,24640,engine and engine cooling
1541,46056,electrical system
1542,111730,steering
1543,112232,power train
1544,172934,electrical system
1545,74357,forward collision avoidance
1546,236947,engine and engine cooling
1547,168121,back over prevention
1548,277441,power train
1549,74967,vehicle speed control
1550,168202,power train
1551,119667,engine
1552,38573,service brakes
1553,52306,seat belts
1554,69477,service brakes
1555,190810,power train
1556,143696,engine
1557,59070,power train
1558,232730,power train
1559,8941,vehicle speed control
1560,109961,electrical system
1561,232416,visibility/wiper
1562,202163,electrical system
1563,19885,wheels
1564,289401,power train
1565,56744,tires
1566,164364,suspension
1567,21023,engine and engine cooling
1568,245701,air bags
1569,26086,service brakes
1570,251908,electrical system
1571,116734,suspension
1572,40541,vehicle speed control
1573,116912,power train
1574,202794,power train
1575,258986,service brakes
1576,119615,power train
1577,18998,engine
1578,173453,electrical system
1579,40818,engine
1580,21860,service brakes
1581,290915,power train
1582,1792,structure
1583,17960,engine
1584,52172,power train
1585,235693,service brakes
1586,105655,structure
1587,43193,power train
1588,50264,power train
1589,222993,steering
1590,226950,electrical system
1591,212474,power train
1592,175571,air bags
1593,5914,electrical system
1594,58076,steering
1595,170127,engine and engine cooling
1596,78896,engine and engine cooling
1597,110777,service brakes
1598,62071,engine and engine cooling
1599,43167,power train
1600,251026,structure
1601,102923,electrical system
1602,154368,power train
1603,7819,power train
1604,153932,electrical system
1605,100197,steering
1606,268579,electrical system
1607,115832,power train
1608,227030,wheels
1609,279968,steering
1610,252083,electrical system
1611,51640,power train
1612,104318,service brakes
1613,207265,electrical system
1614,292409,electrical system
1615,181516,engine
1616,41948,steering
1617,83917,air bags
1618,232216,visibility/wiper
1619,229431,power train
1620,60934,power train
1621,216789,engine and engine cooling
1622,244744,steering
1623,198373,steering
1624,235584,engine
1625,79188,steering
1626,207173,structure
1627,49289,electrical system
1628,245941,fuel system
1629,94582,service brakes
1630,153858,service brakes
1631,43377,electrical system
1632,173495,service brakes
1633,51133,air bags
1634,128099,engine
1635,27099,visibility/wiper
1636,88614,power train
1637,150764,electrical system
1638,50649,seat belts
1639,135276,latches/locks/linkages
1640,158677,power train
1641,182588,power train
1642,63273,electrical system
1643,229421,engine
1644,231731,forward collision avoidance
1645,129215,steering
1646,288729,engine
1647,109584,tires
1648,146106,engine
1649,228649,power train
1650,254582,back over prevention
1651,239436,power train
1652,35972,engine
1653,225264,electrical system
1654,254518,vehicle speed control
1655,261711,engine
1656,215357,electrical system
1657,139770,power train
1658,113008,electrical system
1659,101345,power train
1660,162217,structure
1661,112260,service brakes
1662,296299,service brakes
1663,227084,electrical system
1664,228074,steering
1665,251345,steering
1666,210736,power train
1667,47788,fuel system
1668,277858,power train
1669,272271,power train
1670,227802,engine
1671,207667,power train
1672,66923,electrical system
1673,190386,visibility
1674,157411,wheels
1675,296580,power train
1676,231909,engine and engine cooling
1677,291940,forward collision avoidance
1678,226875,exterior lighting
1679,11238,power train
1680,18460,service brakes
1681,280275,power train
1682,53318,seats
1683,2535,power train
1684,74885,structure
1685,19653,forward collision avoidance
1686,134847,power train
1687,149701,air bags
1688,60054,visibility/wiper
1689,211539,electrical system
1690,26590,service brakes
1691,24611,engine
1692,161689,fuel system
1693,197708,air bags
1694,176093,service brakes
1695,16781,electrical system
1696,96520,steering
1697,126059,power train
1698,262735,engine
1699,20768,power train
1700,186934,electrical system
1701,2788,engine
1702,240634,electrical system
1703,176863,visibility
1704,206093,steering
1705,115235,visibility/wiper
1706,126494,suspension
1707,223849,engine
1708,24803,power train
1709,71045,engine
1710,86905,structure
1711,275132,electrical system
1712,8824,power train
1713,282334,engine
1714,5424,vehicle speed control
1715,11837,power train
1716,43420,power train
1717,241414,engine
1718,15650,electrical system
1719,53834,electrical system
1720,194365,electrical system
1721,154416,engine and engine cooling
1722,138277,fuel/propulsion system
1723,94139,structure
1724,187524,forward collision avoidance
1725,229999,electrical system
1726,5334,visibility/wiper
1727,173233,tires
1728,214367,vehicle speed control
1729,168038,steering
1730,82348,back over prevention
1731,37995,engine
1732,162476,structure
1733,35115,service brakes
1734,181135,steering
1735,241722,wheels
1736,263458,service brakes
1737,105248,electrical system
1738,113244,electrical system
1739,2976,tires
1740,294559,steering
1741,181567,electrical system
1742,230506,electrical system
1743,8159,electrical system
1744,299143,engine
1745,288402,air bags
1746,175125,power train
1747,73761,vehicle speed control
1748,284882,engine
1749,62978,service brakes
1750,142164,engine
1751,95253,power train
1752,41645,electrical system
1753,166826,power train
1754,215509,power train
1755,17799,tires
1756,294889,visibility/wiper
1757,186879,suspension
1758,213924,structure
1759,51033,service brakes
1760,62897,seats
1761,297433,power train
1762,236045,engine and engine cooling
1763,54729,air bags
1764,35611,steering
1765,282926,engine
1766,209343,power train
1767,31710,engine
1768,256059,steering
1769,129468,steering
1770,49020,engine
1771,120848,power train
1772,57235,wheels
1773,86149,forward collision avoidance
1774,83591,power train
1775,199032,electrical system
1776,154298,electrical system
1777,90007,engine and engine cooling
1778,62763,service brakes
1779,238060,electrical system
1780,54608,electrical system
1781,206707,steering
1782,27474,vehicle speed control
1783,74179,power train
1784,210354,engine
1785,94297,steering
1786,263827,structure
1787,135279,lane departure
1788,222107,electrical system
1789,159756,engine
1790,115619,engine and engine cooling
1791,37006,power train
1792,61493,power train
1793,183397,service brakes
1794,216515,forward collision avoidance
1795,223562,service brakes
1796,132892,electrical system
1797,37462,electrical system
1798,262110,engine
1799,221956,engine
1800,68195,suspension
1801,231554,equipment
1802,187538,electrical system
1803,164939,structure
1804,195720,power train
1805,38924,engine
1806,79232,service brakes
1807,235605,fuel/propulsion system
1808,55745,wheels
1809,46977,electrical system
